"","YearStart","LocationAbbr","LocationDesc","Question","DataValueUnit","DataValue","Question_short"
"304",2019,"IA","Iowa","Frequent mental distress among adults","%",12.8,"mentalDistress"
"305",2019,"KS","Kansas","Unemployment rate among people 16 years and older in the labor force","%",3.5,"unemployment"
"306",2019,"ID","Idaho","Frequent mental distress among adults","%",13.8,"mentalDistress"
"307",2019,"IL","Illinois","No broadband internet subscription among households","%",13.8,"noInternet"
"308",2019,"IA","Iowa","Food insecure in the past 12 months among households","%",7,"noFood"
"309",2019,"ME","Maine","High school completion among adults aged 18-24","%",88.3,"highSchool"
"310",2019,"ID","Idaho","Unemployment rate among people 16 years and older in the labor force","%",3.5,"unemployment"
"311",2019,"LA","Louisiana","Lack of health insurance among adults aged 18-64 years","%",14.5,"noInsure"
"312",2019,"IL","Illinois","Current cigarette smoking among adults","%",14.8,"smoking"
"313",2019,"IN","Indiana","Obesity among adults","%",35.4,"obesity"
"314",2019,"KS","Kansas","Living below 150% of the poverty threshold among all people","%",19.5,"poverty"
"315",2019,"ME","Maine","Depression among adults","%",24.6,"depression"
"316",2019,"LA","Louisiana","Average mentally unhealthy days among adults","Number",3.1,"badDays"
"317",2019,"IA","Iowa","Average mentally unhealthy days among adults","Number",3.5,"badDays"
"318",2019,"ME","Maine","Average mentally unhealthy days among adults","Number",3.3,"badDays"
"319",2019,"KS","Kansas","Frequent mental distress among adults","%",14.3,"mentalDistress"
"320",2019,"IN","Indiana","Diseases of the heart mortality among all people, underlying cause","cases per 100,000",178.8,"cardioDeath"
"321",2019,"ME","Maine","Consumed vegetables less than one time daily among adults","%",12.8,"noVeg"
"322",2019,"IA","Iowa","Lack of health insurance among adults aged 18-64 years","%",9.8,"noInsure"
"323",2019,"IL","Illinois","No leisure-time physical activity among adults","%",25.1,"noActivity"
"324",2019,"KY","Kentucky","Lack of health insurance among adults aged 18-64 years","%",10.4,"noInsure"
"325",2019,"KY","Kentucky","No leisure-time physical activity among adults","%",31.6,"noActivity"
"326",2019,"IN","Indiana","Frequent mental distress among adults","%",14.7,"mentalDistress"
"327",2019,"LA","Louisiana","Diseases of the heart mortality among all people, underlying cause","cases per 100,000",207.8,"cardioDeath"
"328",2019,"KY","Kentucky","Proportion of the population protected by a comprehensive smoke-free policy prohibiting smoking in all indoor areas of workplaces and public places, including restaurants and bars","%",35.2,"smokeBan"
"329",2019,"IN","Indiana","Depression among adults","%",21.2,"depression"
"330",2019,"LA","Louisiana","No broadband internet subscription among households","%",19.5,"noInternet"
"331",2019,"ID","Idaho","Consumed fruit less than one time daily among adults","%",42.1,"noFruit"
"332",2019,"KY","Kentucky","Frequent mental distress among adults","%",17.9,"mentalDistress"
"333",2019,"IN","Indiana","Living below 150% of the poverty threshold among all people","%",20.9,"poverty"
"334",2019,"ID","Idaho","Living below 150% of the poverty threshold among all people","%",20.1,"poverty"
"335",2019,"ME","Maine","Consumed fruit less than one time daily among adults","%",35.6,"noFruit"
"336",2019,"IL","Illinois","Diseases of the heart mortality among all people, underlying cause","cases per 100,000",162,"cardioDeath"
"337",2019,"ME","Maine","No leisure-time physical activity among adults","%",29.5,"noActivity"
"338",2019,"IA","Iowa","Consumed fruit less than one time daily among adults","%",42.3,"noFruit"
"339",2019,"LA","Louisiana","Per capita alcohol consumption among people aged 14 years and older","gallons",2.6,"alcohol"
"340",2019,"IA","Iowa","No leisure-time physical activity among adults","%",26.1,"noActivity"
"341",2019,"KS","Kansas","Depression among adults","%",20.4,"depression"
"342",2019,"IL","Illinois","Average mentally unhealthy days among adults","Number",3.7,"badDays"
"343",2019,"ID","Idaho","Food insecure in the past 12 months among households","%",9.8,"noFood"
"344",2019,"IN","Indiana","Per capita alcohol consumption among people aged 14 years and older","gallons",2.2,"alcohol"
"345",2019,"IL","Illinois","Consumed fruit less than one time daily among adults","%",39.6,"noFruit"
"346",2019,"KS","Kansas","Diseases of the heart mortality among all people, underlying cause","cases per 100,000",166,"cardioDeath"
"347",2019,"IA","Iowa","Unemployment rate among people 16 years and older in the labor force","%",3.8,"unemployment"
"348",2019,"ID","Idaho","Current cigarette smoking among adults","%",16,"smoking"
"349",2019,"IA","Iowa","Depression among adults","%",16.7,"depression"
"350",2019,"KS","Kansas","Consumed fruit less than one time daily among adults","%",43.9,"noFruit"
"351",2019,"ME","Maine","Routine checkup within the past year among adults","%",74.6,"doctor"
"352",2019,"IN","Indiana","Average mentally unhealthy days among adults","Number",3.5,"badDays"
"353",2019,"IA","Iowa","Proportion of the population protected by a comprehensive smoke-free policy prohibiting smoking in all indoor areas of workplaces and public places, including restaurants and bars","%",100,"smokeBan"
"354",2019,"KS","Kansas","Obesity among adults","%",35.6,"obesity"
"355",2019,"KY","Kentucky","Depression among adults","%",26.4,"depression"
"356",2019,"ID","Idaho","Depression among adults","%",23.3,"depression"
"357",2019,"KS","Kansas","No broadband internet subscription among households","%",14.9,"noInternet"
"358",2019,"LA","Louisiana","Consumed vegetables less than one time daily among adults","%",25.3,"noVeg"
"359",2019,"IL","Illinois","Lack of health insurance among adults aged 18-64 years","%",16,"noInsure"
"360",2019,"KY","Kentucky","Consumed vegetables less than one time daily among adults","%",19.2,"noVeg"
"361",2019,"IL","Illinois","Frequent mental distress among adults","%",12.6,"mentalDistress"
"362",2019,"KY","Kentucky","Binge drinking prevalence among adults","%",16.8,"BingeDrink"
"363",2019,"IL","Illinois","Proportion of the population protected by a comprehensive smoke-free policy prohibiting smoking in all indoor areas of workplaces and public places, including restaurants and bars","%",100,"smokeBan"
"364",2019,"LA","Louisiana","Living below 150% of the poverty threshold among all people","%",28.5,"poverty"
"365",2019,"IA","Iowa","Obesity among adults","%",34.3,"obesity"
"366",2019,"ME","Maine","Binge drinking prevalence among adults","%",19.4,"BingeDrink"
"367",2019,"MD","Maryland","Per capita alcohol consumption among people aged 14 years and older","gallons",2,"alcohol"
"368",2019,"ME","Maine","Diseases of the heart mortality among all people, underlying cause","cases per 100,000",142.4,"cardioDeath"
"369",2019,"ME","Maine","Current cigarette smoking among adults","%",19.1,"smoking"
"370",2019,"IN","Indiana","High school completion among adults aged 18-24","%",86.2,"highSchool"
"371",2019,"LA","Louisiana","Obesity among adults","%",36.2,"obesity"
"372",2019,"KY","Kentucky","Routine checkup within the past year among adults","%",79.2,"doctor"
"373",2019,"ID","Idaho","No broadband internet subscription among households","%",11.6,"noInternet"
"374",2019,"KY","Kentucky","Per capita alcohol consumption among people aged 14 years and older","gallons",2,"alcohol"
"375",2019,"KS","Kansas","High school completion among adults aged 18-24","%",88.5,"highSchool"
"376",2019,"LA","Louisiana","Proportion of the population protected by a comprehensive smoke-free policy prohibiting smoking in all indoor areas of workplaces and public places, including restaurants and bars","%",27.9,"smokeBan"
"377",2019,"ID","Idaho","Lack of health insurance among adults aged 18-64 years","%",20.8,"noInsure"
"378",2019,"KY","Kentucky","Average mentally unhealthy days among adults","Number",3.1,"badDays"
"379",2019,"IL","Illinois","High school completion among adults aged 18-24","%",88.6,"highSchool"
"380",2019,"IA","Iowa","Living below 150% of the poverty threshold among all people","%",18.4,"poverty"
"381",2019,"ID","Idaho","Routine checkup within the past year among adults","%",69.3,"doctor"
"382",2019,"IL","Illinois","Obesity among adults","%",31.5,"obesity"
"383",2019,"KS","Kansas","Average mentally unhealthy days among adults","Number",4.2,"badDays"
"384",2019,"KY","Kentucky","Diseases of the heart mortality among all people, underlying cause","cases per 100,000",196.4,"cardioDeath"
"385",2019,"ID","Idaho","Obesity among adults","%",29.5,"obesity"
"386",2019,"KY","Kentucky","Current cigarette smoking among adults","%",24.4,"smoking"
"387",2019,"IL","Illinois","Consumed vegetables less than one time daily among adults","%",23.4,"noVeg"
"388",2019,"IN","Indiana","No broadband internet subscription among households","%",15.9,"noInternet"
"389",2019,"KY","Kentucky","Consumed fruit less than one time daily among adults","%",44.8,"noFruit"
"390",2019,"IN","Indiana","Consumed vegetables less than one time daily among adults","%",21.1,"noVeg"
"391",2019,"IN","Indiana","Current cigarette smoking among adults","%",20,"smoking"
"392",2019,"IL","Illinois","Per capita alcohol consumption among people aged 14 years and older","gallons",2.4,"alcohol"
"393",2019,"ID","Idaho","Diseases of the heart mortality among all people, underlying cause","cases per 100,000",150.7,"cardioDeath"
"394",2019,"KS","Kansas","Per capita alcohol consumption among people aged 14 years and older","gallons",2,"alcohol"
"395",2019,"LA","Louisiana","Frequent mental distress among adults","%",18.8,"mentalDistress"
"396",2019,"KY","Kentucky","Unemployment rate among people 16 years and older in the labor force","%",4.7,"unemployment"
"397",2019,"LA","Louisiana","Depression among adults","%",24.1,"depression"
"398",2019,"ID","Idaho","Average mentally unhealthy days among adults","Number",3.9,"badDays"
"399",2019,"MT","Montana","Consumed fruit less than one time daily among adults","%",40.7,"noFruit"
"400",2019,"MS","Mississippi","Frequent mental distress among adults","%",17.5,"mentalDistress"
"401",2019,"MT","Montana","High school completion among adults aged 18-24","%",86.5,"highSchool"
"402",2019,"MA","Massachusetts","Consumed fruit less than one time daily among adults","%",37.2,"noFruit"
"403",2019,"MO","Missouri","Consumed vegetables less than one time daily among adults","%",18.8,"noVeg"
"404",2019,"NE","Nebraska","Current cigarette smoking among adults","%",15.2,"smoking"
"405",2019,"MN","Minnesota","Routine checkup within the past year among adults","%",72.5,"doctor"
"406",2019,"MA","Massachusetts","Binge drinking prevalence among adults","%",20.2,"BingeDrink"
"407",2019,"MO","Missouri","Frequent mental distress among adults","%",15.4,"mentalDistress"
"408",2019,"MN","Minnesota","Proportion of the population protected by a comprehensive smoke-free policy prohibiting smoking in all indoor areas of workplaces and public places, including restaurants and bars","%",100,"smokeBan"
"409",2019,"NV","Nevada","Consumed fruit less than one time daily among adults","%",42.3,"noFruit"
"410",2019,"MO","Missouri","Diseases of the heart mortality among all people, underlying cause","cases per 100,000",187,"cardioDeath"
"411",2019,"MA","Massachusetts","Routine checkup within the past year among adults","%",80.5,"doctor"
"412",2019,"MI","Michigan","Lack of health insurance among adults aged 18-64 years","%",11.1,"noInsure"
"413",2019,"MA","Massachusetts","Depression among adults","%",18.9,"depression"
"414",2019,"MA","Massachusetts","Frequent mental distress among adults","%",12.9,"mentalDistress"
"415",2019,"MN","Minnesota","Depression among adults","%",20.8,"depression"
"416",2019,"MI","Michigan","Frequent mental distress among adults","%",16.9,"mentalDistress"
"417",2019,"MA","Massachusetts","No broadband internet subscription among households","%",11.1,"noInternet"
"418",2019,"MT","Montana","Per capita alcohol consumption among people aged 14 years and older","gallons",3.2,"alcohol"
"419",2019,"MT","Montana","Current cigarette smoking among adults","%",17.5,"smoking"
"420",2019,"NE","Nebraska","Lack of health insurance among adults aged 18-64 years","%",17.5,"noInsure"
"421",2019,"MO","Missouri","No broadband internet subscription among households","%",15.2,"noInternet"
"422",2019,"MS","Mississippi","Lack of health insurance among adults aged 18-64 years","%",22,"noInsure"
"423",2019,"MT","Montana","Living below 150% of the poverty threshold among all people","%",21.6,"poverty"
"424",2019,"MT","Montana","Unemployment rate among people 16 years and older in the labor force","%",4.1,"unemployment"
