"","Time","DayOfWeek","Month","DayOfMonth","Year","Hour","Minute"
"410",2024-06-12 20:05:04,"Wed","Jun",12,2024,20,5
"411",2024-06-12 18:21:46,"Wed","Jun",12,2024,18,21
"412",2024-06-12 18:21:31,"Wed","Jun",12,2024,18,21
"413",2024-06-12 17:07:55,"Wed","Jun",12,2024,17,7
"414",2024-06-12 17:06:44,"Wed","Jun",12,2024,17,6
"415",2024-06-12 16:50:28,"Wed","Jun",12,2024,16,50
"416",2024-06-12 16:28:31,"Wed","Jun",12,2024,16,28
"417",2024-06-12 15:43:33,"Wed","Jun",12,2024,15,43
"418",2024-06-12 14:33:37,"Wed","Jun",12,2024,14,33
"419",2024-06-12 14:25:29,"Wed","Jun",12,2024,14,25
"420",2024-06-12 14:16:50,"Wed","Jun",12,2024,14,16
"421",2024-06-12 13:51:35,"Wed","Jun",12,2024,13,51
"422",2024-06-12 13:20:11,"Wed","Jun",12,2024,13,20
"423",2024-06-12 12:50:00,"Wed","Jun",12,2024,12,50
"424",2024-06-12 12:02:50,"Wed","Jun",12,2024,12,2
"425",2024-06-12 09:35:16,"Wed","Jun",12,2024,9,35
"426",2024-06-12 03:40:33,"Wed","Jun",12,2024,3,40
"427",2024-06-11 22:02:09,"Tue","Jun",11,2024,22,2
"428",2024-06-11 22:00:55,"Tue","Jun",11,2024,22,0
"429",2024-06-11 20:45:27,"Tue","Jun",11,2024,20,45
"430",2024-06-11 20:33:58,"Tue","Jun",11,2024,20,33
"431",2024-06-11 18:19:41,"Tue","Jun",11,2024,18,19
"432",2024-06-11 17:46:56,"Tue","Jun",11,2024,17,46
"433",2024-06-11 17:27:43,"Tue","Jun",11,2024,17,27
"434",2024-06-11 17:05:57,"Tue","Jun",11,2024,17,5
"435",2024-06-11 17:04:29,"Tue","Jun",11,2024,17,4
"436",2024-06-11 16:02:41,"Tue","Jun",11,2024,16,2
"437",2024-06-11 15:08:45,"Tue","Jun",11,2024,15,8
"438",2024-06-11 14:38:07,"Tue","Jun",11,2024,14,38
"439",2024-06-11 14:38:02,"Tue","Jun",11,2024,14,38
"440",2024-06-11 14:35:38,"Tue","Jun",11,2024,14,35
"441",2024-06-11 14:04:57,"Tue","Jun",11,2024,14,4
"442",2024-06-11 13:12:25,"Tue","Jun",11,2024,13,12
"443",2024-06-11 12:12:22,"Tue","Jun",11,2024,12,12
"444",2024-06-11 11:04:22,"Tue","Jun",11,2024,11,4
"445",2024-06-10 22:05:42,"Mon","Jun",10,2024,22,5
"446",2024-06-10 17:37:17,"Mon","Jun",10,2024,17,37
"447",2024-06-10 14:50:32,"Mon","Jun",10,2024,14,50
"448",2024-06-10 14:49:38,"Mon","Jun",10,2024,14,49
"449",2024-06-10 14:46:39,"Mon","Jun",10,2024,14,46
"450",2024-06-10 13:51:33,"Mon","Jun",10,2024,13,51
"451",2024-06-10 13:51:33,"Mon","Jun",10,2024,13,51
"452",2024-06-10 13:50:46,"Mon","Jun",10,2024,13,50
"453",2024-06-10 13:29:15,"Mon","Jun",10,2024,13,29
"454",2024-06-10 12:11:07,"Mon","Jun",10,2024,12,11
"455",2024-06-10 09:03:05,"Mon","Jun",10,2024,9,3
"456",2024-06-10 08:40:04,"Mon","Jun",10,2024,8,40
"457",2024-06-10 00:13:39,"Mon","Jun",10,2024,0,13
"458",2024-06-09 22:03:53,"Sun","Jun",9,2024,22,3
"459",2024-06-09 20:50:05,"Sun","Jun",9,2024,20,50
"460",2024-06-09 11:13:33,"Sun","Jun",9,2024,11,13
"461",2024-06-09 04:09:12,"Sun","Jun",9,2024,4,9
"462",2024-06-08 16:30:16,"Sat","Jun",8,2024,16,30
"463",2024-06-08 16:30:15,"Sat","Jun",8,2024,16,30
"464",2024-06-08 16:29:55,"Sat","Jun",8,2024,16,29
"465",2024-06-08 14:09:42,"Sat","Jun",8,2024,14,9
"466",2024-06-08 13:34:29,"Sat","Jun",8,2024,13,34
"467",2024-06-08 13:04:03,"Sat","Jun",8,2024,13,4
"468",2024-06-08 06:40:02,"Sat","Jun",8,2024,6,40
"469",2024-06-08 00:50:44,"Sat","Jun",8,2024,0,50
"470",2024-06-08 00:43:55,"Sat","Jun",8,2024,0,43
"471",2024-06-07 23:58:27,"Fri","Jun",7,2024,23,58
"472",2024-06-07 22:17:02,"Fri","Jun",7,2024,22,17
"473",2024-06-07 22:03:32,"Fri","Jun",7,2024,22,3
"474",2024-06-07 22:01:29,"Fri","Jun",7,2024,22,1
"475",2024-06-07 20:42:46,"Fri","Jun",7,2024,20,42
"476",2024-06-07 20:18:31,"Fri","Jun",7,2024,20,18
"477",2024-06-07 07:06:32,"Fri","Jun",7,2024,7,6
"478",2024-06-07 06:56:44,"Fri","Jun",7,2024,6,56
"479",2024-06-07 04:22:25,"Fri","Jun",7,2024,4,22
"480",2024-06-06 21:04:16,"Thu","Jun",6,2024,21,4
"481",2024-06-06 20:20:18,"Thu","Jun",6,2024,20,20
"482",2024-06-06 20:00:41,"Thu","Jun",6,2024,20,0
"483",2024-06-06 18:58:16,"Thu","Jun",6,2024,18,58
"484",2024-06-06 18:46:21,"Thu","Jun",6,2024,18,46
"485",2024-06-06 18:43:47,"Thu","Jun",6,2024,18,43
"486",2024-06-06 17:54:48,"Thu","Jun",6,2024,17,54
"487",2024-06-06 17:32:39,"Thu","Jun",6,2024,17,32
"488",2024-06-06 17:16:30,"Thu","Jun",6,2024,17,16
"489",2024-06-06 17:15:20,"Thu","Jun",6,2024,17,15
"490",2024-06-06 17:04:23,"Thu","Jun",6,2024,17,4
"491",2024-06-06 16:58:05,"Thu","Jun",6,2024,16,58
"492",2024-06-06 16:39:34,"Thu","Jun",6,2024,16,39
"493",2024-06-06 14:58:37,"Thu","Jun",6,2024,14,58
"494",2024-06-06 14:52:27,"Thu","Jun",6,2024,14,52
"495",2024-06-06 14:06:51,"Thu","Jun",6,2024,14,6
"496",2024-06-06 13:32:31,"Thu","Jun",6,2024,13,32
"497",2024-06-06 12:37:55,"Thu","Jun",6,2024,12,37
"498",2024-06-06 09:34:08,"Thu","Jun",6,2024,9,34
"499",2024-06-06 08:00:13,"Thu","Jun",6,2024,8,0
"500",2024-06-06 01:43:33,"Thu","Jun",6,2024,1,43
"501",2024-06-05 22:18:50,"Wed","Jun",5,2024,22,18
"502",2024-06-05 21:05:12,"Wed","Jun",5,2024,21,5
"503",2024-06-05 20:08:23,"Wed","Jun",5,2024,20,8
"504",2024-06-05 17:00:11,"Wed","Jun",5,2024,17,0
"505",2024-06-05 16:05:32,"Wed","Jun",5,2024,16,5
"506",2024-06-05 15:42:41,"Wed","Jun",5,2024,15,42
"507",2024-06-05 15:23:49,"Wed","Jun",5,2024,15,23
"508",2024-06-05 15:21:35,"Wed","Jun",5,2024,15,21
"509",2024-06-05 14:50:26,"Wed","Jun",5,2024,14,50
"510",2024-06-05 14:09:54,"Wed","Jun",5,2024,14,9
"511",2024-06-05 12:50:31,"Wed","Jun",5,2024,12,50
"512",2024-06-05 07:52:19,"Wed","Jun",5,2024,7,52
"513",2024-06-05 07:30:07,"Wed","Jun",5,2024,7,30
"514",2024-06-05 06:03:20,"Wed","Jun",5,2024,6,3
"515",2024-06-04 22:01:27,"Tue","Jun",4,2024,22,1
"516",2024-06-04 21:32:30,"Tue","Jun",4,2024,21,32
"517",2024-06-04 20:36:17,"Tue","Jun",4,2024,20,36
"518",2024-06-04 20:05:18,"Tue","Jun",4,2024,20,5
"519",2024-06-04 20:00:24,"Tue","Jun",4,2024,20,0
"520",2024-06-04 19:04:58,"Tue","Jun",4,2024,19,4
"521",2024-06-04 18:53:52,"Tue","Jun",4,2024,18,53
"522",2024-06-04 17:40:37,"Tue","Jun",4,2024,17,40
"523",2024-06-04 17:08:46,"Tue","Jun",4,2024,17,8
"524",2024-06-04 16:03:45,"Tue","Jun",4,2024,16,3
"525",2024-06-04 15:10:18,"Tue","Jun",4,2024,15,10
"526",2024-06-04 13:37:29,"Tue","Jun",4,2024,13,37
"527",2024-06-04 13:43:35,"Tue","Jun",4,2024,13,43
"528",2024-06-04 10:45:45,"Tue","Jun",4,2024,10,45
"529",2024-06-04 07:38:09,"Tue","Jun",4,2024,7,38
"530",2024-06-04 06:10:53,"Tue","Jun",4,2024,6,10
"531",2024-06-04 04:53:52,"Tue","Jun",4,2024,4,53
"532",2024-06-04 02:28:27,"Tue","Jun",4,2024,2,28
"533",2024-06-03 23:14:25,"Mon","Jun",3,2024,23,14
"534",2024-06-03 21:33:00,"Mon","Jun",3,2024,21,33
"535",2024-06-03 20:34:44,"Mon","Jun",3,2024,20,34
"536",2024-06-03 20:23:05,"Mon","Jun",3,2024,20,23
"537",2024-06-03 19:45:25,"Mon","Jun",3,2024,19,45
"538",2024-06-03 17:47:25,"Mon","Jun",3,2024,17,47
"539",2024-06-03 16:18:50,"Mon","Jun",3,2024,16,18
"540",2024-06-03 15:27:19,"Mon","Jun",3,2024,15,27
"541",2024-06-03 14:45:45,"Mon","Jun",3,2024,14,45
"542",2024-06-03 14:09:35,"Mon","Jun",3,2024,14,9
"543",2024-06-03 13:27:48,"Mon","Jun",3,2024,13,27
"544",2024-06-03 13:15:38,"Mon","Jun",3,2024,13,15
"545",2024-06-03 13:05:52,"Mon","Jun",3,2024,13,5
"546",2024-06-03 12:49:51,"Mon","Jun",3,2024,12,49
"547",2024-06-03 07:35:49,"Mon","Jun",3,2024,7,35
"548",2024-06-03 01:25:46,"Mon","Jun",3,2024,1,25
"549",2024-06-02 22:49:20,"Sun","Jun",2,2024,22,49
"550",2024-06-02 22:25:59,"Sun","Jun",2,2024,22,25
"551",2024-06-02 19:59:49,"Sun","Jun",2,2024,19,59
"552",2024-06-02 19:35:24,"Sun","Jun",2,2024,19,35
"553",2024-06-02 17:40:20,"Sun","Jun",2,2024,17,40
"554",2024-06-02 17:03:45,"Sun","Jun",2,2024,17,3
"555",2024-06-02 15:53:38,"Sun","Jun",2,2024,15,53
"556",2024-06-02 15:39:35,"Sun","Jun",2,2024,15,39
"557",2024-06-02 15:39:34,"Sun","Jun",2,2024,15,39
"558",2024-06-02 15:28:27,"Sun","Jun",2,2024,15,28
"559",2024-06-02 15:04:27,"Sun","Jun",2,2024,15,4
"560",2024-06-02 14:48:21,"Sun","Jun",2,2024,14,48
"561",2024-06-02 11:24:30,"Sun","Jun",2,2024,11,24
"562",2024-06-02 09:55:45,"Sun","Jun",2,2024,9,55
"563",2024-06-02 04:51:43,"Sun","Jun",2,2024,4,51
"564",2024-06-01 23:15:02,"Sat","Jun",1,2024,23,15
"565",2024-06-01 22:05:12,"Sat","Jun",1,2024,22,5
"566",2024-06-01 21:55:43,"Sat","Jun",1,2024,21,55
"567",2024-06-01 18:57:24,"Sat","Jun",1,2024,18,57
"568",2024-06-01 13:19:48,"Sat","Jun",1,2024,13,19
"569",2024-06-01 11:00:03,"Sat","Jun",1,2024,11,0
"570",2024-06-01 09:26:20,"Sat","Jun",1,2024,9,26
"571",2024-05-31 23:06:23,"Fri","May",31,2024,23,6
"572",2024-05-31 21:44:28,"Fri","May",31,2024,21,44
"573",2024-05-31 21:29:00,"Fri","May",31,2024,21,29
"574",2024-05-31 21:11:14,"Fri","May",31,2024,21,11
"575",2024-05-31 20:40:58,"Fri","May",31,2024,20,40
"576",2024-05-31 20:13:15,"Fri","May",31,2024,20,13
"577",2024-05-31 17:32:28,"Fri","May",31,2024,17,32
"578",2024-05-31 16:32:54,"Fri","May",31,2024,16,32
"579",2024-05-31 15:19:33,"Fri","May",31,2024,15,19
"580",2024-05-31 15:04:27,"Fri","May",31,2024,15,4
"581",2024-05-31 14:05:29,"Fri","May",31,2024,14,5
"582",2024-05-31 13:29:25,"Fri","May",31,2024,13,29
"583",2024-05-31 12:18:18,"Fri","May",31,2024,12,18
"584",2024-05-31 12:15:12,"Fri","May",31,2024,12,15
"585",2024-05-31 04:11:28,"Fri","May",31,2024,4,11
"586",2024-05-31 03:20:26,"Fri","May",31,2024,3,20
"587",2024-05-31 03:15:59,"Fri","May",31,2024,3,15
"588",2024-05-30 22:32:51,"Thu","May",30,2024,22,32
"589",2024-05-30 21:37:16,"Thu","May",30,2024,21,37
"590",2024-05-30 20:51:51,"Thu","May",30,2024,20,51
"591",2024-05-30 16:47:57,"Thu","May",30,2024,16,47
"592",2024-05-30 16:00:09,"Thu","May",30,2024,16,0
"593",2024-05-30 15:36:15,"Thu","May",30,2024,15,36
"594",2024-05-30 15:09:37,"Thu","May",30,2024,15,9
"595",2024-05-30 14:43:34,"Thu","May",30,2024,14,43
"596",2024-05-30 14:44:53,"Thu","May",30,2024,14,44
"597",2024-05-30 14:10:07,"Thu","May",30,2024,14,10
"598",2024-05-30 14:03:01,"Thu","May",30,2024,14,3
"599",2024-05-30 13:34:02,"Thu","May",30,2024,13,34
"600",2024-05-30 10:03:22,"Thu","May",30,2024,10,3
"601",2024-05-30 09:23:49,"Thu","May",30,2024,9,23
"602",2024-05-30 09:07:03,"Thu","May",30,2024,9,7
"603",2024-05-30 08:05:59,"Thu","May",30,2024,8,5
"604",2024-05-30 00:04:19,"Thu","May",30,2024,0,4
"605",2024-05-29 15:03:09,"Wed","May",29,2024,15,3
"606",2024-05-29 13:45:25,"Wed","May",29,2024,13,45
"607",2024-05-29 07:42:57,"Wed","May",29,2024,7,42
"608",2024-05-29 06:51:37,"Wed","May",29,2024,6,51
"609",2024-05-29 06:51:27,"Wed","May",29,2024,6,51
"610",2024-05-29 00:52:49,"Wed","May",29,2024,0,52
"611",2024-05-28 22:51:40,"Tue","May",28,2024,22,51
"612",2024-05-28 22:01:46,"Tue","May",28,2024,22,1
"613",2024-05-28 20:06:58,"Tue","May",28,2024,20,6
"614",2024-05-28 19:05:06,"Tue","May",28,2024,19,5
"615",2024-05-28 18:40:38,"Tue","May",28,2024,18,40
"616",2024-05-28 17:48:40,"Tue","May",28,2024,17,48
"617",2024-05-28 17:33:46,"Tue","May",28,2024,17,33
"618",2024-05-28 17:21:21,"Tue","May",28,2024,17,21
"619",2024-05-28 16:19:20,"Tue","May",28,2024,16,19
"620",2024-05-28 15:53:24,"Tue","May",28,2024,15,53
"621",2024-05-28 12:00:24,"Tue","May",28,2024,12,0
"622",2024-05-28 11:15:28,"Tue","May",28,2024,11,15
"623",2024-05-28 10:35:42,"Tue","May",28,2024,10,35
"624",2024-05-28 09:04:43,"Tue","May",28,2024,9,4
"625",2024-05-28 08:30:45,"Tue","May",28,2024,8,30
"626",2024-05-28 00:23:23,"Tue","May",28,2024,0,23
"627",2024-05-27 23:08:37,"Mon","May",27,2024,23,8
"628",2024-05-27 22:49:11,"Mon","May",27,2024,22,49
"629",2024-05-27 22:39:55,"Mon","May",27,2024,22,39
"630",2024-05-27 22:38:58,"Mon","May",27,2024,22,38
"631",2024-05-27 22:38:11,"Mon","May",27,2024,22,38
"632",2024-05-27 22:31:12,"Mon","May",27,2024,22,31
"633",2024-05-27 22:29:20,"Mon","May",27,2024,22,29
"634",2024-05-27 22:01:43,"Mon","May",27,2024,22,1
"635",2024-05-27 21:58:27,"Mon","May",27,2024,21,58
"636",2024-05-27 21:51:34,"Mon","May",27,2024,21,51
"637",2024-05-27 21:37:53,"Mon","May",27,2024,21,37
"638",2024-05-27 19:22:21,"Mon","May",27,2024,19,22
"639",2024-05-27 15:01:38,"Mon","May",27,2024,15,1
"640",2024-05-27 13:09:55,"Mon","May",27,2024,13,9
"641",2024-05-27 13:09:41,"Mon","May",27,2024,13,9
"642",2024-05-27 10:18:04,"Mon","May",27,2024,10,18
"643",2024-05-27 02:42:36,"Mon","May",27,2024,2,42
"644",2024-05-26 19:34:49,"Sun","May",26,2024,19,34
"645",2024-05-26 16:02:51,"Sun","May",26,2024,16,2
"646",2024-05-26 15:58:40,"Sun","May",26,2024,15,58
"647",2024-05-26 12:21:45,"Sun","May",26,2024,12,21
"648",2024-05-26 11:38:42,"Sun","May",26,2024,11,38
"649",2024-05-25 16:09:22,"Sat","May",25,2024,16,9
"650",2024-05-25 15:59:39,"Sat","May",25,2024,15,59
"651",2024-05-25 15:46:30,"Sat","May",25,2024,15,46
"652",2024-05-25 15:00:15,"Sat","May",25,2024,15,0
"653",2024-05-25 13:16:54,"Sat","May",25,2024,13,16
"654",2024-05-25 02:52:24,"Sat","May",25,2024,2,52
"655",2024-05-24 23:17:18,"Fri","May",24,2024,23,17
"656",2024-05-24 23:16:06,"Fri","May",24,2024,23,16
"657",2024-05-24 22:26:33,"Fri","May",24,2024,22,26
"658",2024-05-24 22:07:13,"Fri","May",24,2024,22,7
"659",2024-05-24 21:31:31,"Fri","May",24,2024,21,31
"660",2024-05-24 20:02:03,"Fri","May",24,2024,20,2
"661",2024-05-24 18:45:38,"Fri","May",24,2024,18,45
"662",2024-05-24 18:20:55,"Fri","May",24,2024,18,20
"663",2024-05-24 17:33:54,"Fri","May",24,2024,17,33
"664",2024-05-24 17:21:08,"Fri","May",24,2024,17,21
"665",2024-05-24 15:42:24,"Fri","May",24,2024,15,42
"666",2024-05-24 15:40:34,"Fri","May",24,2024,15,40
"667",2024-05-24 08:45:10,"Fri","May",24,2024,8,45
"668",2024-05-24 08:41:35,"Fri","May",24,2024,8,41
"669",2024-05-24 08:27:08,"Fri","May",24,2024,8,27
"670",2024-05-24 05:24:41,"Fri","May",24,2024,5,24
"671",2024-05-24 04:59:29,"Fri","May",24,2024,4,59
"672",2024-05-24 02:02:47,"Fri","May",24,2024,2,2
"673",2024-05-23 23:34:06,"Thu","May",23,2024,23,34
"674",2024-05-23 21:53:58,"Thu","May",23,2024,21,53
"675",2024-05-23 19:37:47,"Thu","May",23,2024,19,37
"676",2024-05-23 18:44:55,"Thu","May",23,2024,18,44
"677",2024-05-23 15:29:40,"Thu","May",23,2024,15,29
"678",2024-05-23 14:23:51,"Thu","May",23,2024,14,23
"679",2024-05-23 14:01:54,"Thu","May",23,2024,14,1
"680",2024-05-23 13:34:01,"Thu","May",23,2024,13,34
"681",2024-05-23 13:13:10,"Thu","May",23,2024,13,13
"682",2024-05-23 12:55:41,"Thu","May",23,2024,12,55
"683",2024-05-23 10:41:31,"Thu","May",23,2024,10,41
"684",2024-05-23 06:38:02,"Thu","May",23,2024,6,38
"685",2024-05-23 03:02:41,"Thu","May",23,2024,3,2
"686",2024-05-22 21:33:13,"Wed","May",22,2024,21,33
"687",2024-05-22 21:20:13,"Wed","May",22,2024,21,20
"688",2024-05-22 20:14:12,"Wed","May",22,2024,20,14
"689",2024-05-22 18:46:21,"Wed","May",22,2024,18,46
"690",2024-05-22 18:22:31,"Wed","May",22,2024,18,22
"691",2024-05-22 17:27:20,"Wed","May",22,2024,17,27
"692",2024-05-22 15:38:35,"Wed","May",22,2024,15,38
"693",2024-05-22 15:28:53,"Wed","May",22,2024,15,28
"694",2024-05-22 15:01:55,"Wed","May",22,2024,15,1
"695",2024-05-22 14:28:07,"Wed","May",22,2024,14,28
"696",2024-05-22 13:17:55,"Wed","May",22,2024,13,17
"697",2024-05-22 13:06:00,"Wed","May",22,2024,13,6
"698",2024-05-22 12:10:32,"Wed","May",22,2024,12,10
"699",2024-05-22 12:00:37,"Wed","May",22,2024,12,0
"700",2024-05-22 10:53:01,"Wed","May",22,2024,10,53
"701",2024-05-22 10:38:59,"Wed","May",22,2024,10,38
"702",2024-05-22 03:09:31,"Wed","May",22,2024,3,9
"703",2024-05-22 01:17:17,"Wed","May",22,2024,1,17
"704",2024-05-22 00:33:05,"Wed","May",22,2024,0,33
"705",2024-05-21 22:00:45,"Tue","May",21,2024,22,0
"706",2024-05-21 19:02:00,"Tue","May",21,2024,19,2
"707",2024-05-21 18:22:26,"Tue","May",21,2024,18,22
"708",2024-05-21 17:04:32,"Tue","May",21,2024,17,4
"709",2024-05-21 13:27:26,"Tue","May",21,2024,13,27
"710",2024-05-21 07:44:56,"Tue","May",21,2024,7,44
"711",2024-05-21 03:04:27,"Tue","May",21,2024,3,4
"712",2024-05-21 02:12:01,"Tue","May",21,2024,2,12
"713",2024-05-21 01:11:50,"Tue","May",21,2024,1,11
"714",2024-05-21 01:05:38,"Tue","May",21,2024,1,5
"715",2024-05-21 01:05:37,"Tue","May",21,2024,1,5
"716",2024-05-21 00:56:57,"Tue","May",21,2024,0,56
"717",2024-05-20 21:42:54,"Mon","May",20,2024,21,42
"718",2024-05-20 21:42:39,"Mon","May",20,2024,21,42
"719",2024-05-20 21:36:18,"Mon","May",20,2024,21,36
"720",2024-05-20 21:33:00,"Mon","May",20,2024,21,33
"721",2024-05-20 19:41:35,"Mon","May",20,2024,19,41
"722",2024-05-20 19:15:12,"Mon","May",20,2024,19,15
"723",2024-05-20 19:08:06,"Mon","May",20,2024,19,8
"724",2024-05-20 18:49:50,"Mon","May",20,2024,18,49
"725",2024-05-20 18:20:02,"Mon","May",20,2024,18,20
"726",2024-05-20 18:00:26,"Mon","May",20,2024,18,0
"727",2024-05-20 17:29:22,"Mon","May",20,2024,17,29
"728",2024-05-20 16:11:34,"Mon","May",20,2024,16,11
"729",2024-05-20 15:41:45,"Mon","May",20,2024,15,41
"730",2024-05-20 15:33:59,"Mon","May",20,2024,15,33
"731",2024-05-20 15:07:52,"Mon","May",20,2024,15,7
"732",2024-05-20 13:59:49,"Mon","May",20,2024,13,59
"733",2024-05-20 13:48:30,"Mon","May",20,2024,13,48
"734",2024-05-20 13:48:03,"Mon","May",20,2024,13,48
"735",2024-05-20 13:47:29,"Mon","May",20,2024,13,47
"736",2024-05-20 13:11:11,"Mon","May",20,2024,13,11
"737",2024-05-20 12:50:00,"Mon","May",20,2024,12,50
"738",2024-05-20 12:11:00,"Mon","May",20,2024,12,11
"739",2024-05-20 11:51:33,"Mon","May",20,2024,11,51
"740",2024-05-20 10:58:58,"Mon","May",20,2024,10,58
"741",2024-05-20 10:43:31,"Mon","May",20,2024,10,43
"742",2024-05-20 09:52:36,"Mon","May",20,2024,9,52
"743",2024-05-20 09:40:17,"Mon","May",20,2024,9,40
"744",2024-05-20 08:36:25,"Mon","May",20,2024,8,36
"745",2024-05-20 02:20:45,"Mon","May",20,2024,2,20
"746",2024-05-19 13:44:27,"Sun","May",19,2024,13,44
"747",2024-05-19 18:05:37,"Sun","May",19,2024,18,5
"748",2024-05-19 13:35:42,"Sun","May",19,2024,13,35
"749",2024-05-19 11:03:09,"Sun","May",19,2024,11,3
"750",2024-05-19 09:26:31,"Sun","May",19,2024,9,26
"751",2024-05-19 09:20:02,"Sun","May",19,2024,9,20
"752",2024-05-19 00:01:25,"Sun","May",19,2024,0,1
"753",2024-05-18 23:40:40,"Sat","May",18,2024,23,40
"754",2024-05-18 20:23:19,"Sat","May",18,2024,20,23
"755",2024-05-18 14:01:53,"Sat","May",18,2024,14,1
"756",2024-05-18 12:01:38,"Sat","May",18,2024,12,1
"757",2024-05-18 06:07:51,"Sat","May",18,2024,6,7
"758",2024-05-18 04:35:55,"Sat","May",18,2024,4,35
"759",2024-05-18 02:57:17,"Sat","May",18,2024,2,57
"760",2024-05-18 01:45:34,"Sat","May",18,2024,1,45
"761",2024-05-18 01:15:28,"Sat","May",18,2024,1,15
"762",2024-05-17 20:41:21,"Fri","May",17,2024,20,41
"763",2024-05-17 18:25:34,"Fri","May",17,2024,18,25
"764",2024-05-17 18:24:31,"Fri","May",17,2024,18,24
"765",2024-05-17 16:59:33,"Fri","May",17,2024,16,59
"766",2024-05-17 15:16:16,"Fri","May",17,2024,15,16
"767",2024-05-17 14:14:58,"Fri","May",17,2024,14,14
"768",2024-05-17 12:16:53,"Fri","May",17,2024,12,16
"769",2024-05-17 11:20:41,"Fri","May",17,2024,11,20
"770",2024-05-17 10:15:24,"Fri","May",17,2024,10,15
"771",2024-05-17 08:23:01,"Fri","May",17,2024,8,23
"772",2024-05-17 02:58:35,"Fri","May",17,2024,2,58
"773",2024-05-17 00:24:51,"Fri","May",17,2024,0,24
"774",2024-05-16 22:51:47,"Thu","May",16,2024,22,51
"775",2024-05-16 21:30:16,"Thu","May",16,2024,21,30
"776",2024-05-16 21:23:00,"Thu","May",16,2024,21,23
"777",2024-05-16 18:29:19,"Thu","May",16,2024,18,29
"778",2024-05-16 18:17:10,"Thu","May",16,2024,18,17
"779",2024-05-16 17:57:30,"Thu","May",16,2024,17,57
"780",2024-05-16 17:46:39,"Thu","May",16,2024,17,46
"781",2024-05-16 17:25:39,"Thu","May",16,2024,17,25
"782",2024-05-16 15:05:40,"Thu","May",16,2024,15,5
"783",2024-05-16 15:05:03,"Thu","May",16,2024,15,5
"784",2024-05-16 14:00:57,"Thu","May",16,2024,14,0
"785",2024-05-16 13:32:00,"Thu","May",16,2024,13,32
"786",2024-05-16 12:37:17,"Thu","May",16,2024,12,37
"787",2024-05-16 08:08:52,"Thu","May",16,2024,8,8
"788",2024-05-16 08:00:39,"Thu","May",16,2024,8,0
"789",2024-05-16 07:32:40,"Thu","May",16,2024,7,32
"790",2024-05-16 03:52:24,"Thu","May",16,2024,3,52
"791",2024-05-16 02:00:53,"Thu","May",16,2024,2,0
"792",2024-05-15 22:50:59,"Wed","May",15,2024,22,50
"793",2024-05-15 18:26:30,"Wed","May",15,2024,18,26
"794",2024-05-15 16:30:33,"Wed","May",15,2024,16,30
"795",2024-05-15 16:30:31,"Wed","May",15,2024,16,30
"796",2024-05-15 16:25:26,"Wed","May",15,2024,16,25
"797",2024-05-15 16:20:06,"Wed","May",15,2024,16,20
"798",2024-05-15 16:13:30,"Wed","May",15,2024,16,13
"799",2024-05-15 15:58:50,"Wed","May",15,2024,15,58
"800",2024-05-15 15:37:36,"Wed","May",15,2024,15,37
"801",2024-05-15 14:24:24,"Wed","May",15,2024,14,24
"802",2024-05-15 14:03:12,"Wed","May",15,2024,14,3
"803",2024-05-15 14:01:50,"Wed","May",15,2024,14,1
"804",2024-05-15 11:13:28,"Wed","May",15,2024,11,13
"805",2024-05-15 00:56:28,"Wed","May",15,2024,0,56
"806",2024-05-14 22:01:52,"Tue","May",14,2024,22,1
"807",2024-05-14 18:26:12,"Tue","May",14,2024,18,26
"808",2024-05-14 16:44:22,"Tue","May",14,2024,16,44
"809",2024-05-14 16:31:10,"Tue","May",14,2024,16,31
"810",2024-05-14 15:18:19,"Tue","May",14,2024,15,18
"811",2024-05-14 14:49:47,"Tue","May",14,2024,14,49
"812",2024-05-14 13:21:16,"Tue","May",14,2024,13,21
"813",2024-05-14 13:19:08,"Tue","May",14,2024,13,19
"814",2024-05-14 13:08:35,"Tue","May",14,2024,13,8
"815",2024-05-14 11:15:48,"Tue","May",14,2024,11,15
"816",2024-05-14 10:08:48,"Tue","May",14,2024,10,8
"817",2024-05-14 09:42:28,"Tue","May",14,2024,9,42
"818",2024-05-14 09:41:45,"Tue","May",14,2024,9,41
"819",2024-05-14 00:19:57,"Tue","May",14,2024,0,19
"820",2024-05-13 22:20:02,"Mon","May",13,2024,22,20
"821",2024-05-13 22:19:55,"Mon","May",13,2024,22,19
"822",2024-05-13 21:55:35,"Mon","May",13,2024,21,55
"823",2024-05-13 21:17:30,"Mon","May",13,2024,21,17
"824",2024-05-13 21:09:25,"Mon","May",13,2024,21,9
"825",2024-05-13 21:09:20,"Mon","May",13,2024,21,9
"826",2024-05-13 20:35:04,"Mon","May",13,2024,20,35
"827",2024-05-13 20:23:22,"Mon","May",13,2024,20,23
"828",2024-05-13 18:56:40,"Mon","May",13,2024,18,56
"829",2024-05-13 18:00:30,"Mon","May",13,2024,18,0
"830",2024-05-13 17:43:41,"Mon","May",13,2024,17,43
"831",2024-05-13 17:41:50,"Mon","May",13,2024,17,41
"832",2024-05-13 17:36:26,"Mon","May",13,2024,17,36
"833",2024-05-13 16:09:41,"Mon","May",13,2024,16,9
"834",2024-05-13 15:35:09,"Mon","May",13,2024,15,35
"835",2024-05-13 15:33:44,"Mon","May",13,2024,15,33
